category,topic,level,word_es,translation_ru,source
Транспорт,Самолет,B1,cinturón de seguridad,ремень безопасности,Claude (proespanol.ru)
Транспорт,Самолет,B1,reclamo de equipaje,получения багажа,Claude (proespanol.ru)
Транспорт,Самолет,B2,despegue,взлет,Claude (proespanol.ru)
Транспорт,Самолет,B2,listado de horarios,расписание,Claude (proespanol.ru)
Транспорт,Самолет,B1,altoparlantes,"колонки, громкая связь",Claude (proespanol.ru)
Транспорт,Самолет,B1,"carrito, carretilla","корзина, тележка",Claude (proespanol.ru)
Транспорт,Самолет,B1,demorado,задержка (задержанный),Claude (proespanol.ru)
Транспорт,Самолет,A2,llegadas,прибытие,Claude (proespanol.ru)
Транспорт,Самолет,B1,registración,регистрация,Claude (proespanol.ru)
Транспорт,Самолет,A2,salidas,отправления (вылеты),Claude (proespanol.ru)
Транспорт,Самолет,B1,sanitarios,туалеты,Claude (proespanol.ru)
Транспорт,Самолет,B1,sobrepeso,избыточный вес,Claude (proespanol.ru)
Транспорт,Транспорт,A1,atasco,пробка,Claude (proespanol.ru)
Транспорт,Транспорт,A1,control de pasaportes,паспортный контроль,Claude (proespanol.ru)
Транспорт,Транспорт,A1,el aeropuerto,аэропорт,Claude (proespanol.ru)
Транспорт,Транспорт,A1,el billete,билет,Claude (proespanol.ru)
Транспорт,Транспорт,A1,el equipaje,экипаж,Claude (proespanol.ru)
Транспорт,Транспорт,A1,el tráfico,движение,Claude (proespanol.ru)
Транспорт,Транспорт,A1,el vuelo,полет,Claude (proespanol.ru)
Транспорт,Транспорт,A1,estación del tren,вокзал,Claude (proespanol.ru)
Транспорт,Транспорт,A1,la azafata,стюардесса,Claude (proespanol.ru)
Транспорт,Транспорт,A1,la bodega,трюм,Claude (proespanol.ru)
Транспорт,Транспорт,A1,la vela,парус,Claude (proespanol.ru)
Транспорт,Транспорт,A1,la vía,путь,Claude (proespanol.ru)
Транспорт,Транспорт,A1,montar la bicicleta,кататься на велосипеде,Claude (proespanol.ru)
Транспорт,Транспорт,A1,paso de peatones,пешеходный переход,Claude (proespanol.ru)
Транспорт,Транспорт,A1,senal de tráfico,дорожный знак,Claude (proespanol.ru)
Транспорт,Транспорт,A1,transporte,транспорт,Claude (proespanol.ru)
Транспорт,Транспорт,A2,autobús,автобус,пользователь
Транспорт,Транспорт,A2,avión,самолёт,пользователь
Транспорт,Транспорт,A2,barco,корабль,пользователь
Транспорт,Транспорт,A2,bicicleta,велосипед,пользователь
Транспорт,Транспорт,A2,caballo,лошадь,пользователь
Транспорт,Транспорт,A2,camión,грузовик,пользователь
Транспорт,Транспорт,A2,coche,машина,пользователь
Транспорт,Транспорт,A2,el andén,перрон,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el aparcamiento,парковка,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el autobús,автобус,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el avión,самолет,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el barco,судно,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el capitán,капитан,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el coche,машина,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el piloto,пилот,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el semáforo,светофор,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el tranvía,трамвай,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el tren,поезд,Claude (proespanol.ru)
Транспорт,Транспорт,A2,el visado,виза,Claude (proespanol.ru)
Транспорт,Транспорт,A2,hora punta,час-пик,Claude (proespanol.ru)
Транспорт,Транспорт,A2,la bicicleta,велосипед,Claude (proespanol.ru)
Транспорт,Транспорт,A2,la gasolinera,заправка,Claude (proespanol.ru)
Транспорт,Транспорт,A2,la motocicleta,мотоцикл,Claude (proespanol.ru)
Транспорт,Транспорт,A2,la parada,остановка,Claude (proespanol.ru)
Транспорт,Транспорт,A2,metro,метро,пользователь
Транспорт,Транспорт,A2,moto,мотоцикл,пользователь
Транспорт,Транспорт,A2,tranvía,трамвай,пользователь
Транспорт,Транспорт,A2,tren,поезд,пользователь
Транспорт,Транспорт,B1,AVE,скоростной поезд,пользователь
Транспорт,Транспорт,B1,balsa,плот,пользователь
Транспорт,Транспорт,B1,camioneta,минивэн,пользователь
Транспорт,Транспорт,B1,ciclomotor,мопед,пользователь
Транспорт,Транспорт,B1,deportivo,спортивный автомобиль,пользователь
Транспорт,Транспорт,B1,descapotable,кабриолет,пользователь
Транспорт,Транспорт,B1,el camarote,каюта,Claude (proespanol.ru)
Транспорт,Транспорт,B1,el ferry,паром,Claude (proespanol.ru)
Транспорт,Транспорт,B1,el puerto,порт,Claude (proespanol.ru)
Транспорт,Транспорт,B1,el vagón,купе,Claude (proespanol.ru)
Транспорт,Транспорт,B1,ferry,паром,пользователь
Транспорт,Транспорт,B1,furgoneta,фургон,пользователь
Транспорт,Транспорт,B1,globo,воздушный шар,пользователь
Транспорт,Транспорт,B1,helicóptero,вертолёт,пользователь
Транспорт,Транспорт,B1,la taquilla,касса,Claude (proespanol.ru)
Транспорт,Транспорт,B1,monopatín,скейтборд,пользователь
Транспорт,Транспорт,B1,remolque,прицеп,пользователь
Транспорт,Транспорт,B1,todoterreno,внедорожник,пользователь
Транспорт,Транспорт,B1,el trolebús,троллейбус,Claude (proespanol.ru)
Транспорт,Транспорт,A2,las carreteras,дороги,Claude (proespanol.ru)
Транспорт,Части автомобиля,B1,alfombrilla,коврик,пользователь
Транспорт,Части автомобиля,B1,asiento,сиденье,пользователь
Транспорт,Части автомобиля,B1,caja de cambios,коробка передач,пользователь
